CURSO ACADEMICO;C. NIVEL;NIVEL EDUCATIVO;C. NORMA;NORMA;C.EXPEDIENTE;EXPEDIENTE;C. ESTUDIO;ESTUDIO;C. CURRICULO;CURRICULO;C. REGIMEN IMP;REGIMEN IMP;REGIMEN MATRICULACION;CURSO;C. ITINERARIO;ITINERARIO
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212001;CFGS: Administración de Sistemas Informáticos en Red;12212001;Administración de Sistemas Informáticos en Red;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212001;CFGS: Administración de Sistemas Informáticos en Red;12212001;Administración de Sistemas Informáticos en Red;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212001;CFGS: Administración de Sistemas Informáticos en Red;12212001;Administración de Sistemas Informáticos en Red;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212001;CFGS: Administración de Sistemas Informáticos en Red;12212001;Administración de Sistemas Informáticos en Red;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212001;CFGS: Administración de Sistemas Informáticos en Red;12212001;Administración de Sistemas Informáticos en Red;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212001;CFGS: Administración de Sistemas Informáticos en Red;12212001;Administración de Sistemas Informáticos en Red;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212002;CFGS: Desarrollo de Aplicaciones Multiplataforma;12212002;Desarrollo de Aplicaciones Multiplataforma;G;General;DU;Dual;Dual;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212002;CFGS: Desarrollo de Aplicaciones Multiplataforma;12212002;Desarrollo de Aplicaciones Multiplataforma;G;General;DU;Dual;Dual;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212002;CFGS: Desarrollo de Aplicaciones Multiplataforma;12212002;Desarrollo de Aplicaciones Multiplataforma;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212002;CFGS: Desarrollo de Aplicaciones Multiplataforma;12212002;Desarrollo de Aplicaciones Multiplataforma;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212002;CFGS: Desarrollo de Aplicaciones Multiplataforma;12212002;Desarrollo de Aplicaciones Multiplataforma;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212002;CFGS: Desarrollo de Aplicaciones Multiplataforma;12212002;Desarrollo de Aplicaciones Multiplataforma;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212002;CFGS: Desarrollo de Aplicaciones Multiplataforma;12212002;Desarrollo de Aplicaciones Multiplataforma;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212002;CFGS: Desarrollo de Aplicaciones Multiplataforma;12212002;Desarrollo de Aplicaciones Multiplataforma;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212002;CFGS: Desarrollo de Aplicaciones Multiplataforma;12212002;Desarrollo de Aplicaciones Multiplataforma;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212002;CFGS: Desarrollo de Aplicaciones Multiplataforma;12212002;Desarrollo de Aplicaciones Multiplataforma;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212003;CFGS: Desarrollo de Aplicaciones Web;12212003;Desarrollo de Aplicaciones Web;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212003;CFGS: Desarrollo de Aplicaciones Web;12212003;Desarrollo de Aplicaciones Web;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212003;CFGS: Desarrollo de Aplicaciones Web;12212003;Desarrollo de Aplicaciones Web;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212003;CFGS: Desarrollo de Aplicaciones Web;12212003;Desarrollo de Aplicaciones Web;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212003;CFGS: Desarrollo de Aplicaciones Web;12212003;Desarrollo de Aplicaciones Web;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212003;CFGS: Desarrollo de Aplicaciones Web;12212003;Desarrollo de Aplicaciones Web;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212003;CFGS: Desarrollo de Aplicaciones Web;12212003;Desarrollo de Aplicaciones Web;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212003;CFGS: Desarrollo de Aplicaciones Web;12212003;Desarrollo de Aplicaciones Web;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212101;CFGS: Asistencia a la Dirección;12212101;Asistencia a la Dirección;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212101;CFGS: Asistencia a la Dirección;12212101;Asistencia a la Dirección;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212101;CFGS: Asistencia a la Dirección;12212101;Asistencia a la Dirección;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212101;CFGS: Asistencia a la Dirección;12212101;Asistencia a la Dirección;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212102;CFGS: Administración y Finanzas;12212102;Administración y Finanzas;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212102;CFGS: Administración y Finanzas;12212102;Administración y Finanzas;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212102;CFGS: Administración y Finanzas;12212102;Administración y Finanzas;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212102;CFGS: Administración y Finanzas;12212102;Administración y Finanzas;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212102;CFGS: Administración y Finanzas;12212102;Administración y Finanzas;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212102;CFGS: Administración y Finanzas;12212102;Administración y Finanzas;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212102;CFGS: Administración y Finanzas;12212102;Administración y Finanzas;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212102;CFGS: Administración y Finanzas;12212102;Administración y Finanzas;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212201;CFGS: Comercio Internacional;12212201;Comercio Internacional;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212201;CFGS: Comercio Internacional;12212201;Comercio Internacional;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212201;CFGS: Comercio Internacional;12212201;Comercio Internacional;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212201;CFGS: Comercio Internacional;12212201;Comercio Internacional;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212202;CFGS: Gestión de Ventas y Espacios Comerciales;12212202;Gestión de Ventas y Espacios Comerciales;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212202;CFGS: Gestión de Ventas y Espacios Comerciales;12212202;Gestión de Ventas y Espacios Comerciales;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212202;CFGS: Gestión de Ventas y Espacios Comerciales;12212202;Gestión de Ventas y Espacios Comerciales;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212202;CFGS: Gestión de Ventas y Espacios Comerciales;12212202;Gestión de Ventas y Espacios Comerciales;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212203;CFGS: Marketing y Publicidad;12212203;Marketing y Publicidad;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212203;CFGS: Marketing y Publicidad;12212203;Marketing y Publicidad;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212204;CFGS: Transporte y Logística;12212204;Transporte y Logística;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212204;CFGS: Transporte y Logística;12212204;Transporte y Logística;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212204;CFGS: Transporte y Logística;12212204;Transporte y Logística;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212204;CFGS: Transporte y Logística;12212204;Transporte y Logística;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212301;CFGS: Educación Infantil (Formación Profesional);12212301;Educación Infantil;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212301;CFGS: Educación Infantil (Formación Profesional);12212301;Educación Infantil;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212301;CFGS: Educación Infantil (Formación Profesional);12212301;Educación Infantil;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212301;CFGS: Educación Infantil (Formación Profesional);12212301;Educación Infantil;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212301;CFGS: Educación Infantil (Formación Profesional);12212301;Educación Infantil;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212301;CFGS: Educación Infantil (Formación Profesional);12212301;Educación Infantil;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212301;CFGS: Educación Infantil (Formación Profesional);12212301;Educación Infantil;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212301;CFGS: Educación Infantil (Formación Profesional);12212301;Educación Infantil;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212302;CFGS: Animación Sociocultural y Turística;12212302;Animación Sociocultural y Turística;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212302;CFGS: Animación Sociocultural y Turística;12212302;Animación Sociocultural y Turística;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212303;CFGS: Integración Social;12212303;Integración Social;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212303;CFGS: Integración Social;12212303;Integración Social;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212303;CFGS: Integración Social;12212303;Integración Social;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212303;CFGS: Integración Social;12212303;Integración Social;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212304;CFGS: Promoción de Igualdad de Género;12212304;Promoción de Igualdad de Género;G;General;DI;Distancia;Semipresencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212304;CFGS: Promoción de Igualdad de Género;12212304;Promoción de Igualdad de Género;G;General;DI;Distancia;Semipresencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212304;CFGS: Promoción de Igualdad de Género;12212304;Promoción de Igualdad de Género;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212304;CFGS: Promoción de Igualdad de Género;12212304;Promoción de Igualdad de Género;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212304;CFGS: Promoción de Igualdad de Género;12212304;Promoción de Igualdad de Género;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212304;CFGS: Promoción de Igualdad de Género;12212304;Promoción de Igualdad de Género;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212305;CFGS: Mediación Comunicativa;12212305;Mediación Comunicativa;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212305;CFGS: Mediación Comunicativa;12212305;Mediación Comunicativa;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212401;CFGS: Gestión de Alojamientos Turísticos;12212401;Gestión de Alojamientos Turísticos;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212401;CFGS: Gestión de Alojamientos Turísticos;12212401;Gestión de Alojamientos Turísticos;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212401;CFGS: Gestión de Alojamientos Turísticos;12212401;Gestión de Alojamientos Turísticos;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212401;CFGS: Gestión de Alojamientos Turísticos;12212401;Gestión de Alojamientos Turísticos;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212401;CFGS: Gestión de Alojamientos Turísticos;12212401;Gestión de Alojamientos Turísticos;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212401;CFGS: Gestión de Alojamientos Turísticos;12212401;Gestión de Alojamientos Turísticos;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212401;CFGS: Gestión de Alojamientos Turísticos;12212401;Gestión de Alojamientos Turísticos;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212401;CFGS: Gestión de Alojamientos Turísticos;12212401;Gestión de Alojamientos Turísticos;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212402;CFGS: Guía, Información y Asistencia Turísticas;12212402;Guía, Información y Asistencia Turísticas;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212402;CFGS: Guía, Información y Asistencia Turísticas;12212402;Guía, Información y Asistencia Turísticas;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212402;CFGS: Guía, Información y Asistencia Turísticas;12212402;Guía, Información y Asistencia Turísticas;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212402;CFGS: Guía, Información y Asistencia Turísticas;12212402;Guía, Información y Asistencia Turísticas;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212402;CFGS: Guía, Información y Asistencia Turísticas;12212402;Guía, Información y Asistencia Turísticas;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212402;CFGS: Guía, Información y Asistencia Turísticas;12212402;Guía, Información y Asistencia Turísticas;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212402;CFGS: Guía, Información y Asistencia Turísticas;12212402;Guía, Información y Asistencia Turísticas;G;General;PR;Presencial;Presencial;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212402;CFGS: Guía, Información y Asistencia Turísticas;12212402;Guía, Información y Asistencia Turísticas;G;General;PR;Presencial;Presencial;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212403;CFGS: Agencias de Viajes y Gestión de Eventos;12212403;Agencias de Viajes y Gestión de Eventos;G;General;EL;E-learning;On-line;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212403;CFGS: Agencias de Viajes y Gestión de Eventos;12212403;Agencias de Viajes y Gestión de Eventos;G;General;EL;E-learning;On-line;2;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212403;CFGS: Agencias de Viajes y Gestión de Eventos;12212403;Agencias de Viajes y Gestión de Eventos;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1220;Ciclos Formativos de F.P. de Grado Superior;4;LOE;12212403;CFGS: Agencias de Viajes y Gestión de Eventos;12212403;Agencias de Viajes y Gestión de Eventos;G;General;LI;Libre;Pruebas Libres;2;;
